campaign_id,campaign_name,advertiser_id,agency_id,platform_id,segment_id,status,start_date,end_date,target_impressions,cpm_usd
CMP-522,Unilever — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-162,AGN-024,PLT-010,SEG-054,Active,2024-06-17,2025-03-09,131086083,27.77
CMP-523,AT&T — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-163,AGN-026,PLT-015,SEG-061,Active,2024-06-18,2025-03-08,121994737,30.68
CMP-524,T-Mobile — Eurosport International — Young Adults 18–29 Q2 Package,ADV-164,AGN-028,PLT-020,SEG-068,Active,2024-06-19,2025-03-07,115765838,37.62
CMP-525,Ford — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-165,AGN-030,PLT-005,SEG-075,Active,2024-06-20,2025-03-31,83499228,28.78
CMP-526,Chevrolet — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-166,AGN-002,PLT-010,SEG-082,Active,2024-06-21,2025-03-30,119444752,22.69
CMP-527,BMW — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-167,AGN-004,PLT-015,SEG-089,Active,2024-06-22,2025-03-29,25821532,15.21
CMP-528,Audi — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-168,AGN-006,PLT-020,SEG-096,Active,2024-06-23,2025-03-28,75795595,17.24
CMP-529,Budweiser — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-169,AGN-008,PLT-005,SEG-103,Active,2024-06-24,2025-03-27,123655526,26.19
CMP-530,Pepsi — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-170,AGN-010,PLT-010,SEG-110,Active,2024-06-25,2025-03-26,60223760,25.06
CMP-531,Gatorade — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-171,AGN-012,PLT-015,SEG-117,Active,2024-06-26,2025-03-25,68871309,23.22
CMP-532,State Farm — Eurosport International — Males 18–34 Q2 Package,ADV-172,AGN-014,PLT-020,SEG-004,Active,2024-06-27,2025-03-24,164390656,14.54
CMP-533,Progressive — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-173,AGN-016,PLT-005,SEG-011,Active,2024-06-28,2025-03-23,45245813,15.51
CMP-534,Allstate — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-174,AGN-018,PLT-010,SEG-018,Active,2024-06-29,2025-03-22,124714966,15.69
CMP-535,Capital One — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-175,AGN-020,PLT-015,SEG-025,Active,2024-06-30,2025-03-21,179460943,22.41
CMP-536,Chase — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-176,AGN-022,PLT-020,SEG-032,Active,2024-07-01,2025-03-20,156493279,41.81
CMP-537,American Express — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-177,AGN-024,PLT-005,SEG-039,Active,2024-07-02,2025-03-19,44431493,24.49
CMP-538,Visa — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-178,AGN-026,PLT-010,SEG-046,Active,2024-07-03,2025-03-18,104220379,21.32
CMP-539,Mastercard — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-179,AGN-028,PLT-015,SEG-053,Active,2024-07-04,2025-03-17,18923214,14.9
CMP-540,Target — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-180,AGN-030,PLT-020,SEG-060,Active,2024-06-15,2025-03-16,35802684,34.85
CMP-541,Coca-Cola — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-001,AGN-002,PLT-005,SEG-067,Active,2024-06-16,2025-03-15,58448063,25.83
CMP-542,Samsung — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-002,AGN-004,PLT-010,SEG-074,Active,2024-06-17,2025-03-14,129098214,14.99
CMP-543,Geico — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-003,AGN-006,PLT-015,SEG-081,Active,2024-06-18,2025-03-13,46314373,36.8
CMP-544,Nike — Eurosport International — Males 18–34 Q2 Package,ADV-004,AGN-008,PLT-020,SEG-088,Active,2024-06-19,2025-03-12,69184650,38.23
CMP-545,Apple — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-005,AGN-010,PLT-005,SEG-095,Active,2024-06-20,2025-03-11,166835277,37.8
CMP-546,Toyota — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-006,AGN-012,PLT-010,SEG-102,Active,2024-06-21,2025-03-10,109505135,29.83
CMP-547,McDonald's — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-007,AGN-014,PLT-015,SEG-109,Active,2024-06-22,2025-03-09,51450937,14.6
CMP-548,Verizon — Eurosport International — Young Adults 18–29 Q2 Package,ADV-008,AGN-016,PLT-020,SEG-116,Active,2024-06-23,2025-03-08,81537601,16.48
CMP-549,Amazon — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-009,AGN-018,PLT-005,SEG-003,Active,2024-06-24,2025-03-07,143160907,40.52
CMP-550,Microsoft — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-010,AGN-020,PLT-010,SEG-010,Active,2024-06-25,2025-03-31,44723955,39.54
CMP-551,Procter & Gamble — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-011,AGN-022,PLT-015,SEG-017,Active,2024-06-26,2025-03-30,165840517,35.87
CMP-552,Unilever — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-012,AGN-024,PLT-020,SEG-024,Active,2024-06-27,2025-03-29,131704969,34.61
CMP-553,AT&T — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-013,AGN-026,PLT-005,SEG-031,Active,2024-06-28,2025-03-28,53149245,14.73
CMP-554,T-Mobile — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-014,AGN-028,PLT-010,SEG-038,Active,2024-06-29,2025-03-27,142492575,24.69
CMP-555,Ford — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-015,AGN-030,PLT-015,SEG-045,Active,2024-06-30,2025-03-26,34834609,25.25
CMP-556,Chevrolet — Eurosport International — Males 18–34 Q3 Flight,ADV-016,AGN-002,PLT-020,SEG-052,Active,2024-07-01,2025-03-25,34466365,25.46
CMP-557,BMW — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-017,AGN-004,PLT-005,SEG-059,Active,2024-07-02,2025-03-24,112367749,34.42
CMP-558,Audi — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-018,AGN-006,PLT-010,SEG-066,Active,2024-07-03,2025-03-23,30629956,24.23
CMP-559,Budweiser — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-019,AGN-008,PLT-015,SEG-073,Active,2024-07-04,2025-03-22,132930560,31.21
CMP-560,Pepsi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-020,AGN-010,PLT-020,SEG-080,Active,2024-06-15,2025-03-21,86649313,33.39
CMP-561,Gatorade — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-021,AGN-012,PLT-005,SEG-087,Active,2024-06-16,2025-03-20,158654076,19.44
CMP-562,State Farm — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-022,AGN-014,PLT-010,SEG-094,Active,2024-06-17,2025-03-19,47252920,22.5
CMP-563,Progressive — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-023,AGN-016,PLT-015,SEG-101,Active,2024-06-18,2025-03-18,63334905,12.33
CMP-564,Allstate — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-024,AGN-018,PLT-020,SEG-108,Active,2024-06-19,2025-03-17,56022642,30.08
CMP-565,Capital One — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-025,AGN-020,PLT-005,SEG-115,Active,2024-06-20,2025-03-16,100552452,19.74
CMP-566,Chase — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-026,AGN-022,PLT-010,SEG-002,Active,2024-06-21,2025-03-15,134676286,35.58
CMP-567,American Express — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-027,AGN-024,PLT-015,SEG-009,Active,2024-06-22,2025-03-14,78781947,22.95
CMP-568,Visa — Eurosport International — Males 18–34 Q2 Package,ADV-028,AGN-026,PLT-020,SEG-016,Active,2024-06-23,2025-03-13,38349919,24.31
CMP-569,Mastercard — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-029,AGN-028,PLT-005,SEG-023,Active,2024-06-24,2025-03-12,40219323,29.34
CMP-570,Target — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-030,AGN-030,PLT-010,SEG-030,Active,2024-06-25,2025-03-11,88923885,21.57
CMP-571,Walmart — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-031,AGN-002,PLT-015,SEG-037,Active,2024-06-26,2025-03-10,173259927,21.32
CMP-572,Home Depot — Eurosport International — Young Adults 18–29 Q2 Package,ADV-032,AGN-004,PLT-020,SEG-044,Active,2024-06-27,2025-03-09,158593547,17.44
CMP-573,Lowe's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-033,AGN-006,PLT-005,SEG-051,Active,2024-06-28,2025-03-08,130490683,19.59
CMP-574,Best Buy — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-034,AGN-008,PLT-010,SEG-058,Active,2024-06-29,2025-03-07,167120841,30.29
CMP-575,Expedia — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-035,AGN-010,PLT-015,SEG-065,Active,2024-06-30,2025-03-31,159556806,25.8
CMP-576,Booking.com — Eurosport International — Sports Enthusiasts 21–45 Q3 Flight,ADV-036,AGN-012,PLT-020,SEG-072,Active,2024-07-01,2025-03-30,128973595,34.15
CMP-577,Delta Air Lines — Discovery+ Premium Streaming — US Adults 25–54 Q3 Flight,ADV-037,AGN-014,PLT-005,SEG-079,Active,2024-07-02,2025-03-29,87954531,18.24
CMP-578,American Airlines — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-038,AGN-016,PLT-010,SEG-086,Active,2024-07-03,2025-03-28,176529429,25.25
CMP-579,Marriott — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-039,AGN-018,PLT-015,SEG-093,Active,2024-07-04,2025-03-27,114052104,36.44
CMP-580,Hilton — Eurosport International — Males 18–34 Q2 Package,ADV-040,AGN-020,PLT-020,SEG-100,Active,2024-06-15,2025-03-26,100936890,40.58
CMP-581,Subway — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-041,AGN-022,PLT-005,SEG-107,Active,2024-06-16,2025-03-25,101561805,15.31
CMP-582,Domino's — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-042,AGN-024,PLT-010,SEG-114,Active,2024-06-17,2025-03-24,84248173,12.06
CMP-583,KFC — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-043,AGN-026,PLT-015,SEG-001,Active,2024-06-18,2025-03-23,71173827,30.03
CMP-584,Burger King — Eurosport International — Young Adults 18–29 Q2 Package,ADV-044,AGN-028,PLT-020,SEG-008,Active,2024-06-19,2025-03-22,108633325,32.92
CMP-585,Starbucks — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-045,AGN-030,PLT-005,SEG-015,Active,2024-06-20,2025-03-21,50959257,31.83
CMP-586,Dunkin' — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-046,AGN-002,PLT-010,SEG-022,Active,2024-06-21,2025-03-20,126986206,31.41
CMP-587,Spotify — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-047,AGN-004,PLT-015,SEG-029,Active,2024-06-22,2025-03-19,141954867,30.26
CMP-588,YouTube Premium — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-048,AGN-006,PLT-020,SEG-036,Active,2024-06-23,2025-03-18,46589571,41.27
CMP-589,Uber — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-049,AGN-008,PLT-005,SEG-043,Active,2024-06-24,2025-03-17,133584276,34.67
CMP-590,Lyft — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-050,AGN-010,PLT-010,SEG-050,Active,2024-06-25,2025-03-16,139571732,29.53
CMP-591,Coca-Cola — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-051,AGN-012,PLT-015,SEG-057,Active,2024-06-26,2025-03-15,170846798,23.32
CMP-592,Samsung — Eurosport International — Males 18–34 Q2 Package,ADV-052,AGN-014,PLT-020,SEG-064,Active,2024-06-27,2025-03-14,21878579,34.82
CMP-593,Geico — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-053,AGN-016,PLT-005,SEG-071,Active,2024-06-28,2025-03-13,121708709,34.06
CMP-594,Nike — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-054,AGN-018,PLT-010,SEG-078,Active,2024-06-29,2025-03-12,85401211,35.47
CMP-595,Apple — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-055,AGN-020,PLT-015,SEG-085,Active,2024-06-30,2025-03-11,20689815,22.81
CMP-596,Toyota — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-056,AGN-022,PLT-020,SEG-092,Active,2024-07-01,2025-03-10,143084786,13.32
CMP-597,McDonald's — Discovery+ Premium Streaming — Auto Intenders 25–54 Q3 Flight,ADV-057,AGN-024,PLT-005,SEG-099,Active,2024-07-02,2025-03-09,24211545,37.91
CMP-598,Verizon — truTV Comedy Block — Travel Decision-Makers 30–55 Q3 Flight,ADV-058,AGN-026,PLT-010,SEG-106,Active,2024-07-03,2025-03-08,96909623,28.21
CMP-599,Amazon — TLC Prime Time Linear — Cord-Cutters 18–44 Q3 Flight,ADV-059,AGN-028,PLT-015,SEG-113,Active,2024-07-04,2025-03-07,164214933,35.8
CMP-600,Microsoft — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-060,AGN-030,PLT-020,SEG-120,Active,2024-06-15,2025-03-31,49180471,35.09
CMP-601,Procter & Gamble — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-061,AGN-002,PLT-005,SEG-007,Active,2024-06-16,2025-03-30,133898474,19.85
CMP-602,Unilever — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-062,AGN-004,PLT-010,SEG-014,Active,2024-06-17,2025-03-29,98539312,39.43
CMP-603,AT&T — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-063,AGN-006,PLT-015,SEG-021,Active,2024-06-18,2025-03-28,87085739,12.07
CMP-604,T-Mobile — Eurosport International — Males 18–34 Q2 Package,ADV-064,AGN-008,PLT-020,SEG-028,Active,2024-06-19,2025-03-27,76594947,13.73
CMP-605,Ford — Discovery+ Premium Streaming — Connected TV Households Q2 Package,ADV-065,AGN-010,PLT-005,SEG-035,Active,2024-06-20,2025-03-26,79439122,17.3
CMP-606,Chevrolet — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-066,AGN-012,PLT-010,SEG-042,Active,2024-06-21,2025-03-25,116548136,40.05
CMP-607,BMW — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-067,AGN-014,PLT-015,SEG-049,Active,2024-06-22,2025-03-24,162875435,25.68
CMP-608,Audi — Eurosport International — Young Adults 18–29 Q2 Package,ADV-068,AGN-016,PLT-020,SEG-056,Active,2024-06-23,2025-03-23,162031504,27.48
CMP-609,Budweiser — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-069,AGN-018,PLT-005,SEG-063,Active,2024-06-24,2025-03-22,32592305,20.67
CMP-610,Pepsi — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-070,AGN-020,PLT-010,SEG-070,Active,2024-06-25,2025-03-21,47016155,38.23
CMP-611,Gatorade — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-071,AGN-022,PLT-015,SEG-077,Active,2024-06-26,2025-03-20,79574227,15.5
CMP-612,State Farm — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-072,AGN-024,PLT-020,SEG-084,Active,2024-06-27,2025-03-19,35935071,39.23
CMP-613,Progressive — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-073,AGN-026,PLT-005,SEG-091,Active,2024-06-28,2025-03-18,37280765,41.97
CMP-614,Allstate — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-074,AGN-028,PLT-010,SEG-098,Active,2024-06-29,2025-03-17,122192070,13.1
CMP-615,Capital One — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-075,AGN-030,PLT-015,SEG-105,Active,2024-06-30,2025-03-16,136328579,41.11
CMP-616,Chase — Eurosport International — Males 18–34 Q3 Flight,ADV-076,AGN-002,PLT-020,SEG-112,Active,2024-07-01,2025-03-15,168820532,34.07
CMP-617,American Express — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-077,AGN-004,PLT-005,SEG-119,Active,2024-07-02,2025-03-14,95061137,24.27
CMP-618,Visa — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-078,AGN-006,PLT-010,SEG-006,Active,2024-07-03,2025-03-13,117591352,28.7
CMP-619,Mastercard — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-079,AGN-008,PLT-015,SEG-013,Active,2024-07-04,2025-03-12,136430315,17.71
CMP-620,Target — Eurosport International — Young Adults 18–29 Q2 Package,ADV-080,AGN-010,PLT-020,SEG-020,Active,2024-06-15,2025-03-11,31707315,24.44
CMP-621,Walmart — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-081,AGN-012,PLT-005,SEG-027,Paused,2024-06-26,2024-09-29,16037366,20.02
CMP-622,Home Depot — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-082,AGN-014,PLT-010,SEG-034,Paused,2024-06-27,2024-09-28,41982383,16.95
CMP-623,Lowe's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-083,AGN-016,PLT-015,SEG-041,Paused,2024-06-28,2024-09-27,32655396,33.48
CMP-624,Best Buy — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-084,AGN-018,PLT-020,SEG-048,Paused,2024-06-29,2024-09-26,10597690,25.6
CMP-625,Expedia — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-085,AGN-020,PLT-005,SEG-055,Paused,2024-06-30,2024-09-25,44529560,24.38
CMP-626,Booking.com — truTV Comedy Block — Sports Fans 18–34 Q3 Flight,ADV-086,AGN-022,PLT-010,SEG-062,Paused,2024-07-01,2024-09-24,38077338,25.23
CMP-627,Delta Air Lines — TLC Prime Time Linear — Women 25–49 Q3 Flight,ADV-087,AGN-024,PLT-015,SEG-069,Paused,2024-07-02,2024-09-23,48678741,16.41
CMP-628,American Airlines — Eurosport International — Males 18–34 Q3 Flight,ADV-088,AGN-026,PLT-020,SEG-076,Paused,2024-07-03,2024-09-22,6056157,20.62
CMP-629,Marriott — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-089,AGN-028,PLT-005,SEG-083,Paused,2024-07-04,2024-09-21,58406760,14.84
CMP-630,Hilton — truTV Comedy Block — Premium Audiences 35–54 Q2 Package,ADV-090,AGN-030,PLT-010,SEG-090,Paused,2024-06-20,2024-09-30,14642274,24.89
CMP-631,Subway — TLC Prime Time Linear — Families 25–44 Q2 Package,ADV-091,AGN-002,PLT-015,SEG-097,Paused,2024-06-21,2024-09-29,24101916,40.9
CMP-632,Domino's — Eurosport International — Young Adults 18–29 Q2 Package,ADV-092,AGN-004,PLT-020,SEG-104,Paused,2024-06-22,2024-09-28,37004048,27.72
CMP-633,KFC — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-093,AGN-006,PLT-005,SEG-111,Paused,2024-06-23,2024-09-27,16116283,18.17
CMP-634,Burger King — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-094,AGN-008,PLT-010,SEG-118,Paused,2024-06-24,2024-09-26,16685646,34.89
CMP-635,Starbucks — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-095,AGN-010,PLT-015,SEG-005,Paused,2024-06-25,2024-09-25,52286669,20.85
CMP-636,Dunkin' — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-096,AGN-012,PLT-020,SEG-012,Paused,2024-06-26,2024-09-24,12915994,17.8
CMP-637,Spotify — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-097,AGN-014,PLT-005,SEG-019,Paused,2024-06-27,2024-09-23,31912862,14.31
CMP-638,YouTube Premium — truTV Comedy Block — Sports Fans 18–34 Q2 Package,ADV-098,AGN-016,PLT-010,SEG-026,Paused,2024-06-28,2024-09-22,32233750,41.01
CMP-639,Uber — TLC Prime Time Linear — Women 25–49 Q2 Package,ADV-099,AGN-018,PLT-015,SEG-033,Paused,2024-06-29,2024-09-21,63543193,41.83
CMP-640,Lyft — Eurosport International — Males 18–34 Q2 Package,ADV-100,AGN-020,PLT-020,SEG-040,Paused,2024-06-30,2024-09-30,30632052,29.31
CMP-641,Coca-Cola — Discovery+ Premium Streaming — Connected TV Households Q3 Flight,ADV-101,AGN-022,PLT-005,SEG-047,Paused,2024-07-01,2024-09-29,12221892,20.29
CMP-642,Samsung — truTV Comedy Block — Premium Audiences 35–54 Q3 Flight,ADV-102,AGN-024,PLT-010,SEG-054,Paused,2024-07-02,2024-09-28,20686882,17.83
CMP-643,Geico — TLC Prime Time Linear — Families 25–44 Q3 Flight,ADV-103,AGN-026,PLT-015,SEG-061,Paused,2024-07-03,2024-09-27,23188497,14.78
CMP-644,Nike — Eurosport International — Young Adults 18–29 Q3 Flight,ADV-104,AGN-028,PLT-020,SEG-068,Paused,2024-07-04,2024-09-26,42175618,28.87
CMP-645,Apple — Discovery+ Premium Streaming — Auto Intenders 25–54 Q2 Package,ADV-105,AGN-030,PLT-005,SEG-075,Paused,2024-06-20,2024-09-25,61306495,28.31
CMP-646,Toyota — truTV Comedy Block — Travel Decision-Makers 30–55 Q2 Package,ADV-106,AGN-002,PLT-010,SEG-082,Paused,2024-06-21,2024-09-24,52285025,18.75
CMP-647,McDonald's — TLC Prime Time Linear — Cord-Cutters 18–44 Q2 Package,ADV-107,AGN-004,PLT-015,SEG-089,Paused,2024-06-22,2024-09-23,43462483,22.43
CMP-648,Verizon — Eurosport International — Sports Enthusiasts 21–45 Q2 Package,ADV-108,AGN-006,PLT-020,SEG-096,Paused,2024-06-23,2024-09-22,58611637,38.08
CMP-649,Amazon — Discovery+ Premium Streaming — US Adults 25–54 Q2 Package,ADV-109,AGN-008,PLT-005,SEG-103,Paused,2024-06-24,2024-09-21,17462511,16.49
